vx,vy,vz,center_x,center_y,center_z,num_points,base_label,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty,occupied_face_count,occupied_face_ratio,opposite_face_pair_ratio,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_neighbor_count,junction_cluster_count,junction_entropy,junction_dominant_fraction,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score
-8,-6,-1,-7.500000,-5.500000,-0.500000,36,planar,planar,0.183904,0.057444,0.000158,0.687643,0.311500,0.000857,0.999143,0.011850,2.054851,16.045415,0.473426,-13.990564,0.249703,1.823738,1.186793,1.574035,3,0.500000,0.333333,0.018121,0.477987,0.230422,0.816916,15,1,0.000000,1.000000,0.000000,0.000000,0.131896
-8,-5,-1,-7.500000,-4.500000,-0.500000,38,planar,planar,0.104673,0.062187,0.000230,0.405892,0.591906,0.002202,0.997798,0.011448,2.105118,31.526518,0.377160,-29.421400,0.364295,3.097848,1.178019,2.733553,4,0.666667,0.666667,0.026197,0.191036,0.476494,0.378840,19,1,0.000000,1.000000,0.000000,0.000000,0.005397
-8,-5,5,-7.500000,-4.500000,5.500000,43,linear,linear,0.168229,0.001956,0.000269,0.988372,0.010029,0.001599,0.998401,0.004456,1.824299,1.212146,0.362292,0.612153,0.415364,0.397925,1.170286,-0.017439,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,2,1,0.000000,1.000000,0.000000,0.000000,0.008889
-8,-4,-1,-7.500000,-3.500000,-0.500000,32,linear,linear,0.084922,0.001057,0.000000,0.987558,0.012442,0.000000,1.000000,0.000091,1.455183,72.012903,0.252240,-70.557720,0.350210,4.986340,0.982796,4.636129,4,0.666667,0.666667,0.031551,0.202195,0.231193,0.398342,19,1,0.000000,1.000000,0.000000,0.000000,0.046740
-8,-3,-1,-7.500000,-2.500000,-0.500000,56,planar,planar,0.114588,0.071207,0.000054,0.378584,0.620942,0.000474,0.999526,0.007625,1.992790,102.509588,0.416029,-100.516798,0.339945,5.932438,1.262933,5.592493,3,0.500000,0.333333,0.012609,0.448980,0.316177,0.777567,21,1,0.000000,1.000000,0.000000,0.000000,0.148450
-8,-3,5,-7.500000,-2.500000,5.500000,22,linear,linear,0.103196,0.013080,0.000972,0.873249,0.117332,0.009419,0.990581,0.010947,2.302630,8.087512,0.315933,-5.784881,0.785186,2.537323,1.751240,1.752136,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,6,4,0.957664,0.343042,0.575107,0.758930,0.543549
-8,-2,-1,-7.500000,-1.500000,-0.500000,66,planar,planar,0.125537,0.069269,0.000074,0.448217,0.551197,0.000586,0.999414,0.008617,2.015394,143.170886,0.426972,-141.155493,0.413560,7.094469,1.376071,6.680909,3,0.500000,0.333333,0.000517,0.348910,0.300775,0.651165,21,1,0.000000,1.000000,0.000000,0.000000,0.125161
-8,-1,-1,-7.500000,-0.500000,-0.500000,51,planar,planar,0.057492,0.018382,0.000148,0.680268,0.317153,0.002579,0.997421,0.005391,2.020035,182.104770,0.239904,-180.084735,0.303272,9.025774,1.235251,8.722502,3,0.500000,0.333333,0.003831,0.536585,0.235076,0.862082,21,1,0.000000,1.000000,0.000000,0.000000,0.182003
-8,0,-1,-7.500000,0.500000,-0.500000,16,planar,planar,0.025100,0.006552,0.000049,0.738979,0.259080,0.001940,0.998060,0.002001,1.758477,211.876175,0.164128,-210.117698,0.390654,12.028760,1.229774,11.638106,2,0.333333,0.000000,0.012074,0.666667,0.093770,1.149633,21,1,0.000000,1.000000,0.000000,0.000000,0.228501
-8,0,5,-7.500000,0.500000,5.500000,43,planar,planar,0.112030,0.057649,0.008074,0.485419,0.442509,0.072072,0.927928,0.037360,2.797298,9.762309,0.402040,-6.965010,0.679570,1.405857,1.650797,0.726286,1,0.166667,0.000000,0.639061,0.333333,0.020262,1.629399,12,2,0.862646,0.412077,0.437755,0.332434,0.396973
-8,1,0,-7.500000,1.500000,0.500000,68,planar,planar,0.124768,0.071236,0.000075,0.429048,0.570349,0.000603,0.999397,0.008745,2.018071,124.830647,0.419780,-122.812577,0.340035,6.702653,1.145499,6.362618,2,0.333333,0.000000,0.001436,0.666667,0.131905,1.135272,21,1,0.000000,1.000000,0.000000,0.000000,0.227650
-8,1,5,-7.500000,1.500000,5.500000,36,linear,linear,0.044473,0.010727,0.000254,0.758799,0.235494,0.005707,0.994293,0.004947,2.036970,46.716872,0.213922,-44.679902,0.410882,5.335575,1.246865,4.924693,2,0.333333,0.000000,0.547118,0.666667,0.041603,1.871943,14,4,0.977174,0.332471,0.300475,0.606872,0.614363
-8,2,0,-7.500000,2.500000,0.500000,33,linear,linear,0.061064,0.008143,0.000217,0.866651,0.129795,0.003554,0.996446,0.004761,1.990640,54.039918,0.219660,-52.049278,0.653957,5.770997,1.242810,5.117040,4,0.666667,0.666667,0.017323,0.079918,0.283747,0.244629,19,1,0.000000,1.000000,0.000000,0.000000,0.020284
-8,3,0,-7.500000,3.500000,0.500000,54,planar,planar,0.091018,0.077889,0.000150,0.144241,0.854115,0.001644,0.998356,0.010200,2.067633,36.477374,0.377226,-34.409741,0.372462,3.602834,1.098952,3.230372,3,0.500000,0.333333,0.001327,0.356808,0.383944,0.660946,17,1,0.000000,1.000000,0.000000,0.000000,0.089239
-8,3,6,-7.500000,3.500000,6.500000,35,planar,planar,0.072687,0.045703,0.001530,0.371242,0.607703,0.021054,0.978946,0.017195,2.496397,44.874466,0.302280,-42.378069,0.726547,4.172333,1.453366,3.445786,3,0.500000,0.333333,0.112710,0.358974,0.278162,0.813697,15,3,0.963059,0.359631,0.387915,0.683353,0.468315
-8,4,0,-7.500000,4.500000,0.500000,38,planar,planar,0.103336,0.058990,0.000239,0.429145,0.568544,0.002311,0.997689,0.011333,2.109495,19.902189,0.358616,-17.792693,0.496865,2.588794,1.234421,2.091930,1,0.166667,0.000000,0.000244,0.333333,0.065869,0.766995,15,1,0.000000,1.000000,0.000000,0.000000,0.107720
-8,4,5,-7.500000,4.500000,5.500000,37,linear,linear,0.086444,0.000084,0.000005,0.999029,0.000910,0.000061,0.999939,0.000337,1.042285,178.651353,0.251430,-177.609068,0.361196,11.117799,0.730274,10.756603,1,0.166667,0.000000,0.113673,0.333333,0.028483,0.920125,11,3,0.902128,0.529638,0.371602,0.550178,0.280245
-8,4,6,-7.500000,4.500000,6.500000,26,planar,planar,0.041396,0.032702,0.000174,0.210027,0.785774,0.004200,0.995800,0.006174,2.014275,81.860283,0.232232,-79.846007,0.530212,6.854300,1.133314,6.324088,4,0.666667,0.333333,0.037383,0.800000,0.427366,1.197133,11,3,0.976194,0.443368,0.387262,0.638830,0.412319
-8,5,6,-7.500000,5.500000,6.500000,15,linear,linear,0.067993,0.008221,0.000036,0.879087,0.120391,0.000523,0.999477,0.002708,1.783953,52.873059,0.202738,-51.089106,0.303133,4.645910,0.881084,4.342778,2,0.333333,0.000000,0.024137,0.666667,0.076585,1.165919,9,3,0.882472,0.454538,0.332838,0.547482,0.332144
-7,-22,-2,-6.500000,-21.500000,-1.500000,18,planar,planar,0.103449,0.057710,0.000775,0.442139,0.550373,0.007487,0.992513,0.016660,2.275993,14.639776,0.373468,-12.363784,0.587025,2.489353,1.538456,1.902328,1,0.166667,0.000000,0.214625,0.333333,0.050764,1.056410,8,2,0.810612,0.600597,0.104104,0.136630,0.157071
-7,-22,-1,-6.500000,-21.500000,-0.500000,25,planar,planar,0.102760,0.066263,0.000268,0.355167,0.642224,0.002609,0.997391,0.012222,2.099459,38.560805,0.389321,-36.461346,0.322003,3.884550,1.283941,3.562547,3,0.500000,0.333333,0.146887,0.400000,0.277924,0.904964,9,1,0.526262,0.881075,0.108988,0.000000,0.111463
-7,-22,0,-6.500000,-21.500000,0.500000,27,planar,planar,0.096809,0.058874,0.000274,0.391858,0.605316,0.002826,0.997174,0.011596,2.106865,37.577721,0.373775,-35.470856,0.274204,4.020535,1.224288,3.746331,1,0.166667,0.000000,0.145327,0.333333,0.058169,0.962858,10,2,0.629323,0.842075,0.117643,0.093683,0.120895
-7,-16,-1,-6.500000,-15.500000,-0.500000,18,planar,planar,0.051324,0.018980,0.000076,0.630185,0.368337,0.001478,0.998522,0.004196,1.890160,22.975892,0.254741,-21.085732,0.494803,3.823778,1.482248,3.328975,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0,0,0.000000,0.000000,0.000000,0.000000,0.128889
-7,-10,9,-6.500000,-9.500000,9.500000,15,planar,planar,0.112309,0.039991,0.000478,0.643923,0.351817,0.004260,0.995740,0.012905,2.137719,1.896357,0.368288,0.241362,0.533999,0.486200,1.533999,-0.047798,3,0.500000,0.333333,0.016974,0.427083,0.241142,0.759373,13,1,0.480484,0.896342,0.293108,0.000000,0.105063
-7,-9,9,-6.500000,-8.500000,9.500000,33,planar,planar,0.150808,0.040739,0.000091,0.729862,0.269534,0.000605,0.999395,0.008245,1.990841,9.599240,0.417020,-7.608399,0.201230,1.158434,1.150340,0.957203,3,0.500000,0.333333,0.014793,0.410256,0.219818,0.737919,11,1,0.352402,0.933585,0.375041,0.000000,0.103690
-7,-8,9,-6.500000,-7.500000,9.500000,24,planar,planar,0.100046,0.044357,0.003233,0.556637,0.411051,0.032312,0.967688,0.024298,2.617976,9.844346,0.317214,-7.226370,0.575598,1.645139,1.415189,1.069541,2,0.333333,0.000000,0.028513,0.666667,0.107910,1.171825,9,1,0.440522,0.908782,0.346230,0.000000,0.173024
-7,-7,-1,-6.500000,-6.500000,-0.500000,24,linear,linear,0.094537,0.002253,0.000000,0.976166,0.023834,0.000000,1.000000,0.000174,1.612075,46.047116,0.264433,-44.435040,0.474710,4.833887,1.152418,4.359176,3,0.500000,0.333333,0.027145,0.428571,0.151117,0.774742,17,1,0.000000,1.000000,0.000000,0.000000,0.137644
-7,-6,-1,-6.500000,-5.500000,-0.500000,29,planar,planar,0.095479,0.024459,0.000128,0.743830,0.254826,0.001344,0.998656,0.006692,1.992908,11.175416,0.291996,-9.182508,0.631745,1.899943,1.309789,1.268198,4,0.666667,0.666667,0.011473,0.218874,0.339504,0.389584,22,1,0.000000,1.000000,0.000000,0.000000,0.051155
-7,-5,-1,-6.500000,-4.500000,-0.500000,53,planar,planar,0.102701,0.076447,0.000056,0.255639,0.743817,0.000544,0.999456,0.007599,1.992064,2.359566,0.406886,-0.367502,0.376980,0.143768,1.318906,-0.233212,4,0.666667,0.666667,0.000679,0.254579,0.555150,0.414287,26,1,0.000000,1.000000,0.000000,0.000000,0.038066
-7,-4,-1,-6.500000,-3.500000,-0.500000,75,planar,planar,0.103128,0.078218,0.000047,0.241549,0.757996,0.000455,0.999545,0.007233,1.995614,0.086022,0.412863,1.909592,0.164740,0.703094,1.028941,0.538354,4,0.666667,0.666667,0.008636,0.224851,0.556841,0.392328,26,1,0.000000,1.000000,0.000000,0.000000,0.031096
-7,-3,-1,-6.500000,-2.500000,-0.500000,84,planar,planar,0.095356,0.070234,0.000034,0.263453,0.736194,0.000353,0.999647,0.006085,1.984225,5.351958,0.391559,-3.367733,0.178791,0.695411,1.055200,0.516620,4,0.666667,0.666667,0.000162,0.096845,0.552179,0.240082,27,1,0.000000,1.000000,0.000000,0.000000,0.009778
-7,-2,-1,-6.500000,-1.500000,-0.500000,80,planar,planar,0.137653,0.050445,0.000116,0.633536,0.365623,0.000841,0.999159,0.009299,2.051181,19.291628,0.389487,-17.240447,0.368110,1.957550,1.093908,1.589440,4,0.666667,0.666667,0.001568,0.173647,0.390959,0.326462,26,1,0.000000,1.000000,0.000000,0.000000,0.043687
-7,-2,5,-6.500000,-1.500000,5.500000,23,linear,linear,0.073130,0.004381,0.000378,0.940092,0.054743,0.005165,0.994835,0.004946,1.984629,55.173884,0.252191,-53.189255,0.515009,6.041368,1.503582,5.526359,2,0.333333,0.000000,0.584912,0.666667,0.029205,1.922965,12,2,0.943842,0.270758,0.547857,0.399278,0.508753
-7,-1,-1,-6.500000,-0.500000,-0.500000,61,linear,linear,0.104212,0.005064,0.000133,0.951410,0.047318,0.001272,0.998728,0.004120,1.910758,38.791018,0.283465,-36.880261,0.253278,4.791729,1.093538,4.538452,4,0.666667,0.666667,0.003471,0.137494,0.252661,0.289263,25,1,0.000000,1.000000,0.000000,0.000000,0.058696
-7,-1,5,-6.500000,-0.500000,5.500000,16,linear,linear,0.276915,0.004725,0.000002,0.982936,0.017056,0.000008,0.999992,0.001409,1.709877,10.019914,0.476775,-8.310038,0.229060,2.006697,0.999547,1.777638,2,0.333333,0.000000,0.533636,0.666667,0.030873,1.853742,14,4,0.944694,0.228507,0.463267,0.825570,0.866356
-7,0,-1,-6.500000,0.500000,-0.500000,64,planar,planar,0.174013,0.094131,0.000166,0.459056,0.539993,0.000951,0.999049,0.013944,2.092567,68.523851,0.504828,-66.431285,0.186754,4.789630,1.122569,4.602876,4,0.666667,0.666667,0.004726,0.320173,0.464901,0.491903,25,1,0.000000,1.000000,0.000000,0.000000,0.068630
-7,1,-1,-6.500000,1.500000,-0.500000,88,planar,planar,0.085704,0.066418,0.000235,0.225032,0.772221,0.002747,0.997253,0.011025,2.139593,97.619320,0.377621,-95.479727,0.470940,6.162526,1.454758,5.691585,3,0.500000,0.333333,0.015368,0.367816,0.356109,0.692011,25,1,0.000000,1.000000,0.000000,0.000000,0.141162
-7,1,5,-6.500000,1.500000,5.500000,41,planar,planar,0.089715,0.034808,0.007265,0.612018,0.307005,0.080977,0.919023,0.028309,2.770785,6.878036,0.311359,-4.107251,0.511340,1.691844,1.477893,1.180504,3,0.500000,0.333333,0.352654,0.411348,0.143397,1.195232,17,3,0.957787,0.371496,0.394541,0.681563,0.642331
-7,2,-1,-6.500000,2.500000,-0.500000,52,linear,linear,0.093758,0.000677,0.000000,0.992777,0.007223,0.000000,1.000000,0.000123,1.366468,171.941414,0.264837,-170.574946,0.361719,11.633247,0.947017,11.271529,4,0.666667,0.333333,0.042196,0.881620,0.175526,1.293413,24,1,0.000000,1.000000,0.000000,0.000000,0.261481
-7,2,0,-6.500000,2.500000,0.500000,36,linear,linear,0.080799,0.002432,0.000000,0.969897,0.030103,0.000000,1.000000,0.000074,1.649302,254.395784,0.238106,-252.746482,0.356792,12.088380,0.912387,11.731588,3,0.500000,0.000000,0.038497,1.000000,0.097718,1.551970,24,1,0.000000,1.000000,0.000000,0.000000,0.277154
-7,2,5,-6.500000,2.500000,5.500000,81,planar,planar,0.081488,0.024210,0.003098,0.702904,0.259073,0.038023,0.961977,0.018284,2.670827,5.118514,0.300999,-2.447686,0.478684,0.990665,1.424548,0.511981,2,0.333333,0.000000,0.410956,0.666667,0.054545,1.688124,20,2,0.882161,0.429625,0.315038,0.271316,0.437067
-7,3,-1,-6.500000,3.500000,-0.500000,19,linear,linear,0.181648,0.002566,0.000167,0.985873,0.013207,0.000920,0.999080,0.004271,1.759524,230.740969,0.382349,-228.981444,0.421393,11.319644,1.346328,10.898252,4,0.666667,0.333333,0.041032,0.801802,0.177507,1.204042,22,1,0.000000,1.000000,0.000000,0.000000,0.243685
-7,3,0,-6.500000,3.500000,0.500000,44,linear,linear,0.081935,0.015074,0.000045,0.816024,0.183421,0.000555,0.999445,0.003829,1.924448,205.837390,0.263096,-203.912942,0.635411,9.702073,1.285000,9.066662,3,0.500000,0.000000,0.019637,1.000000,0.126450,1.526510,22,1,0.000000,1.000000,0.000000,0.000000,0.263145
-7,3,6,-6.500000,3.500000,6.500000,24,linear,linear,0.038576,0.000455,0.000002,0.988217,0.011721,0.000062,0.999938,0.000348,1.235905,308.797314,0.165197,-307.561409,0.385500,11.057083,0.921100,10.671584,2,0.333333,0.000000,0.178209,0.666667,0.053876,1.373916,18,3,0.869655,0.438287,0.358467,0.576077,0.478351
-7,4,-1,-6.500000,4.500000,-0.500000,22,linear,linear,0.052815,0.001927,0.000000,0.963515,0.036485,0.000000,1.000000,0.000033,1.565233,284.440501,0.204949,-282.875268,0.339946,14.271742,1.116638,13.931795,2,0.333333,0.000000,0.054902,0.666667,0.064753,1.207452,20,1,0.000000,1.000000,0.000000,0.000000,0.225677
-7,4,6,-6.500000,4.500000,6.500000,30,planar,planar,0.068978,0.025565,0.000183,0.629370,0.367978,0.002652,0.997348,0.006858,2.032609,192.593150,0.294944,-190.560541,0.393155,9.218071,1.309360,8.824916,3,0.500000,0.333333,0.091829,0.372093,0.227051,0.799938,14,3,0.899880,0.412904,0.361759,0.603209,0.359206
-7,5,0,-6.500000,5.500000,0.500000,36,linear,linear,0.093318,0.002253,0.000000,0.975856,0.024144,0.000000,1.000000,0.000102,1.635278,97.214836,0.265036,-95.579558,0.433928,5.876661,0.983726,5.442733,1,0.166667,0.000000,0.030889,0.333333,0.032486,0.808366,17,1,0.000000,1.000000,0.000000,0.000000,0.122672
-7,5,6,-6.500000,5.500000,6.500000,19,linear,linear,0.068983,0.003577,0.000070,0.948143,0.050842,0.001015,0.998985,0.002585,1.736210,189.759825,0.251444,-188.023615,0.405215,8.778473,1.381112,8.373258,2,0.333333,0.000000,0.056769,0.666667,0.066177,1.209972,11,2,0.871794,0.457273,0.327615,0.268872,0.227395
-7,6,0,-6.500000,6.500000,0.500000,31,planar,planar,0.092053,0.044472,0.000093,0.516884,0.482103,0.001013,0.998987,0.007254,1.986337,53.212936,0.309073,-51.226599,0.699858,5.257613,1.411060,4.557755,2,0.333333,0.333333,0.015562,0.095238,0.217565,0.392437,13,1,0.000000,1.000000,0.000000,0.000000,0.036607
-7,7,0,-6.500000,7.500000,0.500000,20,linear,linear,0.254006,0.039541,0.000056,0.844329,0.155452,0.000219,0.999781,0.008238,1.922927,30.396040,0.521935,-28.473113,0.219390,2.801818,1.138550,2.582428,1,0.166667,0.000000,0.000234,0.333333,0.041329,0.766983,9,1,0.000000,1.000000,0.000000,0.000000,0.070219
-6,-23,-2,-5.500000,-22.500000,-1.500000,19,planar,planar,0.085068,0.036981,0.000648,0.565278,0.427099,0.007622,0.992378,0.012682,2.231444,39.205676,0.336117,-36.974232,0.665658,4.645291,1.665658,3.979634,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,10,2,0.852897,0.721865,0.170282,0.145368,0.023137
-6,-23,0,-5.500000,-22.500000,0.500000,16,planar,planar,0.074714,0.037548,0.000120,0.497443,0.500948,0.001609,0.998391,0.006961,1.938902,117.049774,0.320182,-115.110872,0.509907,7.082176,1.480317,6.572269,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,11,2,0.809507,0.751115,0.155301,0.131565,0.027639
-6,-22,-1,-5.500000,-21.500000,-0.500000,28,planar,planar,0.104779,0.068639,0.000949,0.344917,0.646029,0.009054,0.990946,0.018967,2.375056,26.922463,0.396397,-24.547407,0.553259,3.405125,1.533187,2.851866,1,0.166667,0.000000,0.080708,0.333333,0.064613,0.875623,11,2,0.831704,0.736688,0.154237,0.135439,0.099825
-6,-12,9,-5.500000,-11.500000,9.500000,15,linear,linear,0.081166,0.000931,0.000002,0.988534,0.011444,0.000022,0.999978,0.000514,1.373550,128.048096,0.243855,-126.674546,0.320511,9.628732,1.081609,9.308221,1,0.166667,0.000000,0.306603,0.333333,0.022719,1.180580,12,1,0.327844,0.939899,0.246773,0.000000,0.208326
-6,-11,9,-5.500000,-10.500000,9.500000,27,planar,planar,0.108496,0.067553,0.000590,0.377365,0.617195,0.005440,0.994560,0.016294,2.260496,62.121019,0.405935,-59.860523,0.635306,5.603224,1.631174,4.967918,2,0.333333,0.333333,0.154040,0.154762,0.211285,0.644859,16,1,0.487497,0.894076,0.230554,0.000000,0.108621
-6,-10,9,-5.500000,-9.500000,9.500000,41,planar,planar,0.083221,0.073041,0.000361,0.122316,0.873343,0.004341,0.995659,0.012998,2.185384,48.866163,0.378596,-46.680779,0.342961,4.572116,1.271454,4.229155,4,0.666667,0.666667,0.025106,0.173913,0.595435,0.358531,17,1,0.525875,0.881209,0.271710,0.000000,-0.029921
-6,-9,9,-5.500000,-8.500000,9.500000,19,planar,planar,0.100559,0.057082,0.000468,0.432357,0.562991,0.004651,0.995349,0.013899,2.171007,10.738126,0.337829,-8.567119,0.647111,1.685607,1.426122,1.038496,4,0.666667,0.666667,0.020309,0.085783,0.466539,0.255112,14,1,0.365652,0.930073,0.392145,0.000000,-0.018663
-6,-8,-1,-5.500000,-7.500000,-0.500000,16,linear,linear,0.067617,0.001955,0.000000,0.971091,0.028909,0.000000,1.000000,0.000131,1.544070,216.256471,0.221177,-214.712402,0.384945,10.875468,1.012537,10.490523,1,0.166667,0.000000,0.037759,0.333333,0.032529,0.817641,15,1,0.000000,1.000000,0.000000,0.000000,0.110721
-6,-8,9,-5.500000,-7.500000,9.500000,25,planar,planar,0.109487,0.043237,0.000307,0.605091,0.392102,0.002808,0.997192,0.011332,2.115335,3.612180,0.358803,-1.496844,0.447103,0.522517,1.329106,0.075414,3,0.500000,0.333333,0.097085,0.347826,0.231734,0.780340,11,1,0.483737,0.895295,0.365258,0.000000,0.102520
-6,-7,-2,-5.500000,-6.500000,-1.500000,26,linear,linear,0.070361,0.000547,0.000000,0.992224,0.007775,0.000001,0.999999,0.000127,1.288151,306.242413,0.226380,-304.954262,0.340830,16.386081,0.904023,16.045251,2,0.333333,0.000000,0.047375,0.666667,0.062009,1.197290,20,1,0.000000,1.000000,0.000000,0.000000,0.225075
-6,-7,-1,-5.500000,-6.500000,-0.500000,27,linear,linear,0.095989,0.014918,0.000084,0.844583,0.154546,0.000871,0.999129,0.004929,1.929798,172.251149,0.287185,-170.321351,0.616186,9.200175,1.390068,8.583989,4,0.666667,0.333333,0.029817,0.866667,0.225643,1.260253,20,1,0.000000,1.000000,0.000000,0.000000,0.230527
-6,-6,-1,-5.500000,-5.500000,-0.500000,64,planar,planar,0.099026,0.086881,0.000044,0.122649,0.876906,0.000446,0.999554,0.007242,1.989323,130.037479,0.417216,-128.048156,0.194618,6.629421,1.103991,6.434804,3,0.500000,0.333333,0.000130,0.488449,0.390878,0.804135,23,1,0.000000,1.000000,0.000000,0.000000,0.158081
-6,-5,-1,-5.500000,-4.500000,-0.500000,74,planar,planar,0.083791,0.075960,0.000028,0.093456,0.906212,0.000332,0.999668,0.005616,1.975233,91.085798,0.386077,-89.110565,0.194782,5.265614,1.121221,5.070832,4,0.666667,0.666667,0.014665,0.176624,0.616768,0.347418,26,1,0.000000,1.000000,0.000000,0.000000,0.010344
-6,-4,-1,-5.500000,-3.500000,-0.500000,84,planar,planar,0.086089,0.063240,0.000028,0.265410,0.734269,0.000321,0.999679,0.005320,1.976050,57.420101,0.371227,-55.444051,0.503567,3.903459,1.499970,3.399892,4,0.666667,0.666667,0.000085,0.045925,0.551395,0.183965,25,1,0.000000,1.000000,0.000000,0.000000,0.009900
-6,-3,-1,-5.500000,-2.500000,-0.500000,95,planar,planar,0.083564,0.051151,0.000018,0.387887,0.611893,0.000220,0.999780,0.004284,1.966143,28.772570,0.351182,-26.806427,0.467662,2.696406,1.458283,2.228745,4,0.666667,0.666667,0.000197,0.177434,0.498337,0.328777,26,1,0.000000,1.000000,0.000000,0.000000,0.027810
-6,-2,-1,-5.500000,-1.500000,-0.500000,141,planar,planar,0.099259,0.075227,0.000060,0.242113,0.757283,0.000604,0.999396,0.007650,2.019048,8.797576,0.391253,-6.778528,0.295004,1.023672,1.052135,0.728668,4,0.666667,0.666667,0.000183,0.150685,0.561246,0.299333,27,1,0.000000,1.000000,0.000000,0.000000,0.011416
-6,-2,5,-5.500000,-1.500000,5.500000,22,linear,linear,0.051876,0.003313,0.000040,0.936136,0.063091,0.000773,0.999227,0.001903,1.706534,222.786459,0.218546,-221.079925,0.299639,11.208117,1.264066,10.908478,2,0.333333,0.000000,0.726059,0.666667,0.019624,2.113514,11,4,0.965579,0.233428,0.419811,0.795923,0.807016
-6,-1,-1,-5.500000,-0.500000,-0.500000,95,planar,planar,0.121548,0.037919,0.000103,0.688033,0.311124,0.000844,0.999156,0.007789,2.037473,1.249341,0.362425,0.788132,0.373793,0.051158,1.057097,-0.322634,4,0.666667,0.666667,0.000899,0.192337,0.367626,0.346117,28,1,0.000000,1.000000,0.000000,0.000000,0.051880
-6,-1,5,-5.500000,-0.500000,5.500000,35,planar,junction_like_mixed,0.116163,0.031884,0.007504,0.725525,0.209875,0.064600,0.935400,0.030291,2.762224,7.685868,0.359420,-4.923644,0.536641,1.856548,1.519283,1.319907,3,0.500000,0.333333,0.682990,0.400000,0.062489,1.628703,14,4,0.941626,0.276191,0.499198,0.794134,0.845846
-6,0,-1,-5.500000,0.500000,-0.500000,129,planar,planar,0.111899,0.103715,0.000104,0.073146,0.925929,0.000926,0.999074,0.010633,2.059361,1.424385,0.448591,0.634976,0.340717,0.039586,1.265361,-0.301130,4,0.666667,0.666667,0.000081,0.246398,0.634302,0.404480,28,1,0.000000,1.000000,0.000000,0.000000,0.023685
-6,0,4,-5.500000,0.500000,4.500000,31,linear,linear,0.065766,0.001512,0.000181,0.977003,0.020252,0.002745,0.997255,0.002619,1.683786,189.263389,0.247025,-187.579603,0.401163,12.771981,1.371666,12.370818,2,0.333333,0.000000,0.410326,0.666667,0.039157,1.687274,15,3,0.877900,0.330912,0.436260,0.717666,0.712265
-6,0,5,-5.500000,0.500000,5.500000,33,corner_like,corner_like,0.129399,0.026004,0.011396,0.799043,0.112891,0.088067,0.911933,0.033721,2.787516,3.134558,0.357454,-0.347042,0.411743,0.637050,1.237008,0.225307,3,0.500000,0.333333,0.377515,0.415771,0.103853,1.233660,15,4,0.920842,0.298651,0.410138,0.726411,0.738692
-6,1,-1,-5.500000,1.500000,-0.500000,140,planar,planar,0.094093,0.067511,0.000147,0.282505,0.715930,0.001565,0.998435,0.009780,2.088221,10.083104,0.374662,-7.994883,0.302345,1.319641,1.046114,1.017296,4,0.666667,0.666667,0.000096,0.183401,0.543153,0.335204,29,1,0.000000,1.000000,0.000000,0.000000,0.022304
-6,1,5,-5.500000,1.500000,5.500000,58,planar,planar,0.078088,0.062267,0.005180,0.202604,0.731057,0.066339,0.933661,0.029313,2.761301,0.921007,0.348010,1.840294,0.370474,0.187859,1.242494,-0.182615,3,0.500000,0.333333,0.115175,0.512821,0.301581,0.986255,16,3,0.968499,0.303409,0.364661,0.691633,0.552562
-6,2,-1,-5.500000,2.500000,-0.500000,116,planar,planar,0.107142,0.048567,0.000084,0.546701,0.452514,0.000785,0.999215,0.007592,2.030489,30.959143,0.369912,-28.928654,0.236595,2.773328,1.130280,2.536732,4,0.666667,0.666667,0.010383,0.276575,0.424783,0.451583,28,1,0.000000,1.000000,0.000000,0.000000,0.064555
-6,2,5,-5.500000,2.500000,5.500000,110,planar,planar,0.115341,0.046305,0.004376,0.598540,0.363519,0.037941,0.962059,0.028591,2.758947,1.313395,0.388003,1.445552,0.349398,0.215469,1.258399,-0.133929,4,0.666667,0.666667,0.197276,0.219689,0.306645,0.641313,19,3,0.949650,0.344197,0.385538,0.684496,0.466444
-6,3,-1,-5.500000,3.500000,-0.500000,82,planar,planar,0.086745,0.071214,0.000168,0.179040,0.819019,0.001941,0.998059,0.010133,2.093046,53.191736,0.374438,-51.098690,0.329031,4.282122,1.258486,3.953091,4,0.666667,0.666667,0.002308,0.341713,0.586432,0.512333,26,1,0.000000,1.000000,0.000000,0.000000,0.054852
-6,3,5,-5.500000,3.500000,5.500000,160,planar,planar,0.117083,0.034190,0.008431,0.707982,0.220012,0.072006,0.927994,0.032316,2.839221,0.580284,0.371290,2.258937,0.656620,0.237954,1.643301,-0.418665,3,0.500000,0.333333,0.218245,0.516432,0.155427,1.129372,17,3,0.888842,0.464366,0.380048,0.589247,0.503330
