vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty
-6,9,10,-4.400000,7.600000,8.400000,29,planar,0.090622,0.029498,0.000500,0.674492,0.319991,0.005517,0.994483,0.011015,2.210642,1.331620,0.329527,0.879022,0.560104,0.165933,1.527453,-0.394171
-6,10,10,-4.400000,8.400000,8.400000,20,planar,0.050083,0.021868,0.000765,0.563371,0.421358,0.015271,0.984729,0.009426,2.251563,1.172890,0.252156,1.078673,0.706252,0.094620,1.681333,-0.611632
-6,14,4,-4.400000,11.600000,3.600000,39,planar,0.055313,0.043343,0.001297,0.216397,0.760161,0.023442,0.976558,0.014595,2.459547,5.519218,0.288193,-3.059671,0.946075,1.159372,1.801512,0.213297
-6,15,8,-4.400000,12.400000,6.800000,24,linear,0.064581,0.013049,0.000189,0.797939,0.199136,0.002925,0.997075,0.005419,1.986087,104.304681,0.249204,-102.318595,0.618763,6.634670,1.464713,6.015907
-6,22,-1,-4.400000,18.000000,-0.400000,27,planar,0.056489,0.047406,0.000054,0.160795,0.838248,0.000957,0.999043,0.005252,1.938689,38.447424,0.307389,-36.508735,0.542984,3.124504,1.530836,2.581520
-5,-12,8,-3.600000,-9.200000,6.800000,39,planar,0.050389,0.033194,0.000050,0.341245,0.657763,0.000992,0.999008,0.004373,1.947652,106.216539,0.275561,-104.268887,0.360367,5.968485,1.266822,5.608118
-5,-10,-3,-3.600000,-7.600000,-2.000000,23,linear,0.054641,0.003584,0.000000,0.934409,0.065585,0.000006,0.999994,0.000398,1.687493,91.641844,0.210987,-89.954351,0.356154,8.202185,1.247444,7.846031
-5,-10,4,-3.600000,-7.600000,3.600000,37,linear,0.064031,0.014476,0.002782,0.773915,0.182639,0.043446,0.956554,0.013713,2.583816,34.070775,0.250852,-31.486959,0.840701,4.416662,1.608357,3.575960
-5,-10,10,-3.600000,-7.600000,8.400000,39,planar,0.067163,0.019480,0.000838,0.709954,0.277573,0.012473,0.987527,0.010310,2.331012,0.619421,0.271610,1.711591,0.745582,0.152970,1.643281,-0.592612
-5,-9,-3,-3.600000,-6.800000,-2.000000,21,linear,0.092478,0.011847,0.000117,0.871893,0.126844,0.001263,0.998737,0.005039,1.920052,91.331396,0.245316,-89.411343,0.695869,6.556203,1.553358,5.860334
-5,-8,-3,-3.600000,-6.000000,-2.000000,31,linear,0.163066,0.010861,0.000055,0.933394,0.066271,0.000335,0.999665,0.004590,1.898096,89.971491,0.404363,-88.073396,0.556807,5.563595,1.538672,5.006788
-5,-7,-3,-3.600000,-5.200000,-2.000000,60,planar,0.089777,0.030767,0.000034,0.657297,0.342323,0.000381,0.999619,0.004554,1.957396,86.291829,0.340321,-84.334433,0.581123,5.094566,1.571601,4.513443
-5,-6,-3,-3.600000,-4.400000,-2.000000,65,planar,0.057218,0.049162,0.000037,0.140797,0.858553,0.000650,0.999350,0.004712,1.968004,80.539124,0.300987,-78.571120,0.432302,4.953009,1.224493,4.520707
-5,-5,-3,-3.600000,-3.600000,-2.000000,93,planar,0.064238,0.052385,0.000035,0.184508,0.814949,0.000542,0.999458,0.004894,1.978093,75.032730,0.314085,-73.054637,0.478686,4.777671,1.222406,4.298984
-5,-4,-3,-3.600000,-2.800000,-2.000000,116,planar,0.055104,0.041124,0.000035,0.253694,0.745677,0.000629,0.999371,0.004282,1.974748,74.576000,0.293258,-72.601252,0.570035,4.815955,1.505779,4.245921
-5,-3,-3,-3.600000,-2.000000,-2.000000,24,planar,0.008440,0.005453,0.000036,0.353880,0.641809,0.004311,0.995689,0.001188,1.700285,84.523296,0.091891,-82.823011,0.847651,9.312638,1.455105,8.464986
-5,3,-3,-3.600000,2.800000,-2.000000,37,planar,0.031827,0.008563,0.000037,0.730946,0.267899,0.001155,0.998845,0.002156,1.849050,53.632146,0.175404,-51.783096,0.468155,6.068012,1.213532,5.599858
-5,4,-3,-3.600000,3.600000,-2.000000,84,planar,0.053019,0.036896,0.000024,0.304104,0.695441,0.000455,0.999545,0.003614,1.955098,48.549556,0.292745,-46.594459,0.603120,3.603768,1.597883,3.000648
-5,5,-3,-3.600000,4.400000,-2.000000,71,planar,0.055881,0.050193,0.000031,0.101790,0.897663,0.000547,0.999453,0.004410,1.964498,45.403077,0.307344,-43.438579,0.302431,3.592744,1.168869,3.290313
-5,6,-3,-3.600000,5.200000,-2.000000,46,linear,0.070232,0.001219,0.000001,0.982641,0.017339,0.000019,0.999981,0.000487,1.503281,42.845793,0.231585,-41.342513,0.450786,3.581598,1.205129,3.130812
-5,7,-3,-3.600000,6.000000,-2.000000,40,linear,0.063640,0.001459,0.000001,0.977079,0.022905,0.000016,0.999984,0.000455,1.539351,41.136363,0.220449,-39.597013,0.440755,4.066052,1.186035,3.625297
-5,8,-3,-3.600000,6.800000,-2.000000,36,linear,0.064590,0.003456,0.000001,0.946497,0.053492,0.000011,0.999989,0.000534,1.712089,50.175735,0.230951,-48.463646,0.420820,4.521263,1.200227,4.100444
-5,9,10,-3.600000,7.600000,8.400000,45,planar,0.054929,0.034762,0.000483,0.367141,0.624058,0.008802,0.991198,0.009737,2.229398,1.275554,0.278672,0.953844,0.777241,0.153567,1.764103,-0.623674
-5,10,10,-3.600000,8.400000,8.400000,28,linear,0.061050,0.010644,0.000137,0.825656,0.172101,0.002243,0.997757,0.004465,1.946372,7.412685,0.226569,-5.466312,0.906131,2.612843,1.630725,1.706712
-5,11,-3,-3.600000,9.200000,-2.000000,22,linear,0.059434,0.001761,0.000000,0.970367,0.029630,0.000003,0.999997,0.000273,1.547783,53.199423,0.208666,-51.651641,0.495705,5.650171,1.157977,5.154465
